테마코드,테마명,종목코드
262,SSD,036540
262,SSD,036710
262,SSD,067310
262,SSD,073570
262,SSD,081580
152,T-50고등훈련기,095190
152,T-50고등훈련기,010820
152,T-50고등훈련기,012450
152,T-50고등훈련기,086960
152,T-50고등훈련기,047810
263,TFT-LCD BLU 제조,004710
263,TFT-LCD BLU 제조,001210
263,TFT-LCD BLU 제조,047440
263,TFT-LCD BLU 제조,083470
263,TFT-LCD BLU 제조,041520
263,TFT-LCD BLU 제조,074130
263,TFT-LCD BLU 제조,131760
264,TFT-LCD 부품,082850
264,TFT-LCD 부품,005290
264,TFT-LCD 부품,027580
264,TFT-LCD 부품,123860
264,TFT-LCD 부품,050760
264,TFT-LCD 부품,073110
264,TFT-LCD 부품,074130
264,TFT-LCD 부품,095500
264,TFT-LCD 부품,105330
264,TFT-LCD 부품,071670
264,TFT-LCD 부품,108320
264,TFT-LCD 부품,120110
264,TFT-LCD 부품,033640
264,TFT-LCD 부품,037330
264,TFT-LCD 부품,042600
264,TFT-LCD 부품,043590
264,TFT-LCD 부품,049120
264,TFT-LCD 부품,054090
264,TFT-LCD 부품,062860
264,TFT-LCD 부품,065680
264,TFT-LCD 부품,011790
264,TFT-LCD 부품,067770
264,TFT-LCD 부품,051910
264,TFT-LCD 부품,069330
264,TFT-LCD 부품,077280
264,TFT-LCD 부품,082390
264,TFT-LCD 부품,089010
264,TFT-LCD 부품,102710
265,TFT-LCD 장비,036930
265,TFT-LCD 장비,068790
265,TFT-LCD 장비,065130
265,TFT-LCD 장비,083550
265,TFT-LCD 장비,104110
265,TFT-LCD 장비,045100
265,TFT-LCD 장비,052420
265,TFT-LCD 장비,088130
265,TFT-LCD 장비,108230
265,TFT-LCD 장비,109740
265,TFT-LCD 장비,009310
265,TFT-LCD 장비,006400
265,TFT-LCD 장비,029460
265,TFT-LCD 장비,039440
265,TFT-LCD 장비,049950
265,TFT-LCD 장비,056190
265,TFT-LCD 장비,066700
265,TFT-LCD 장비,071280
265,TFT-LCD 장비,078150
265,TFT-LCD 장비,079370
265,TFT-LCD 장비,079810
265,TFT-LCD 장비,079950
265,TFT-LCD 장비,080000
265,TFT-LCD 장비,083930
265,TFT-LCD 장비,080530
265,TFT-LCD 장비,043290
265,TFT-LCD 장비,265520
265,TFT-LCD 장비,101490
912,U-헬스케어,032620
912,U-헬스케어,033230
912,U-헬스케어,032850
912,U-헬스케어,041830
912,U-헬스케어,006140
912,U-헬스케어,036220
912,U-헬스케어,085660
912,U-헬스케어,071200
912,U-헬스케어,043100
912,U-헬스케어,068870
912,U-헬스케어,039860
912,U-헬스케어,005250
912,U-헬스케어,026180
912,U-헬스케어,100120
912,U-헬스케어,052260
912,U-헬스케어,001060
912,U-헬스케어,012750
912,U-헬스케어,038290
912,U-헬스케어,016800
912,U-헬스케어,078160
912,U-헬스케어,100700
912,U-헬스케어,099190
912,U-헬스케어,347700
912,U-헬스케어,315640
912,U-헬스케어,338220
912,U-헬스케어,099750
912,U-헬스케어,234690
912,U-헬스케어,322510
912,U-헬스케어,263700
236,mRNA(메신저리보핵산),226950
236,mRNA(메신저리보핵산),008930
236,mRNA(메신저리보핵산),005690
236,mRNA(메신저리보핵산),237690
236,mRNA(메신저리보핵산),000070
236,mRNA(메신저리보핵산),049180
236,mRNA(메신저리보핵산),128940
236,mRNA(메신저리보핵산),183490
236,mRNA(메신저리보핵산),138610
236,mRNA(메신저리보핵산),011000
236,mRNA(메신저리보핵산),038070
236,mRNA(메신저리보핵산),244460
236,mRNA(메신저리보핵산),102460
236,mRNA(메신저리보핵산),185490
236,mRNA(메신저리보핵산),074430
236,mRNA(메신저리보핵산),006280
033,가상화폐,033320
033,가상화폐,046110
033,가상화폐,065440
033,가상화폐,054920
033,가상화폐,049470
033,가상화폐,066270
033,가상화폐,093520
033,가상화폐,064520
033,가상화폐,046440
033,가상화폐,094480
033,가상화폐,050120
033,가상화폐,096040
033,가상화폐,036090
033,가상화폐,057680
033,가상화폐,041190
033,가상화폐,036120
033,가상화폐,035720
033,가상화폐,106520
033,가상화폐,121800
033,가상화폐,064260
266,가스하이드레이트,036460
266,가스하이드레이트,060370
266,가스하이드레이트,087220
266,가스하이드레이트,003030
266,가스하이드레이트,008970
266,가스하이드레이트,100090
266,가스하이드레이트,010520
266,가스하이드레이트,024800
266,가스하이드레이트,071090
266,가스하이드레이트,101000
266,가스하이드레이트,048470
266,가스하이드레이트,306200
961,가정간편식,290720
961,가정간편식,005610
961,가정간편식,001680
961,가정간편식,017810
961,가정간편식,103840
961,가정간편식,004370
961,가정간편식,049770
961,가정간편식,260970
961,가정간편식,097950
961,가정간편식,007310
961,가정간편식,900340
267,강관업체,010520
267,강관업체,005010
267,강관업체,003030
267,강관업체,071090
267,강관업체,087220
267,강관업체,100090
267,강관업체,008970
267,강관업체,021040
267,강관업체,014280
267,강관업체,004020
267,강관업체,016380
267,강관업체,000970
267,강관업체,306200
910,개성공단,026040
910,개성공단,009270
910,개성공단,071950
910,개성공단,025540
910,개성공단,014990
910,개성공단,033340
910,개성공단,023800
910,개성공단,033240
910,개성공단,049630
679,갤럭시부품,192650
679,갤럭시부품,085670
679,갤럭시부품,047310
679,갤럭시부품,187270
679,갤럭시부품,007660
679,갤럭시부품,004710
679,갤럭시부품,025320
679,갤럭시부품,238090
679,갤럭시부품,054210
679,갤럭시부품,190510
679,갤럭시부품,007810
679,갤럭시부품,052710
679,갤럭시부품,091700
679,갤럭시부품,097520
679,갤럭시부품,272290
679,갤럭시부품,008060
679,갤럭시부품,049070
679,갤럭시부품,101330
679,갤럭시부품,213420
679,갤럭시부품,049080
679,갤럭시부품,082210
679,갤럭시부품,101390
679,갤럭시부품,060720
679,갤럭시부품,089010
679,갤럭시부품,061040
679,갤럭시부품,051370
679,갤럭시부품,204270
679,갤럭시부품,005930
679,갤럭시부품,009150
679,갤럭시부품,033240
679,갤럭시부품,050110
679,갤럭시부품,125210
679,갤럭시부품,178920
679,갤럭시부품,294140
679,갤럭시부품,053450
268,건강기능식품,000100
268,건강기능식품,097950
268,건강기능식품,001680
268,건강기능식품,049770
268,건강기능식품,003940
268,건강기능식품,008490
268,건강기능식품,049960
268,건강기능식품,168330
268,건강기능식품,200130
268,건강기능식품,318010
268,건강기능식품,311390
268,건강기능식품,222040
268,건강기능식품,377220
268,건강기능식품,194700
268,건강기능식품,357230
268,건강기능식품,270870
268,건강기능식품,239610
322,건설사,013580
322,건설사,004200
322,건설사,005960
322,건설사,002410
322,건설사,001470
322,건설사,013700
322,건설사,005980
322,건설사,005450
322,건설사,003070
322,건설사,009410
322,건설사,014790
322,건설사,028100
322,건설사,021320
322,건설사,034300
322,건설사,044180
322,건설사,001260
322,건설사,091590
322,건설사,002150
322,건설사,025950
322,건설사,013120
322,건설사,042940
322,건설사,002290
322,건설사,001880
322,건설사,010960
322,건설사,011370
322,건설사,035890
322,건설사,011560
322,건설사,017000
322,건설사,023960
322,건설사,068150
322,건설사,046940
322,건설사,054930
322,건설사,016250
322,건설사,001840
322,건설사,013360
322,건설사,002780
322,건설사,023350
322,건설사,053690
322,건설사,002460
322,건설사,037440
322,건설사,012630
322,건설사,375500
322,건설사,047040
322,건설사,028260
322,건설사,002990
322,건설사,028050
322,건설사,000720
322,건설사,006360
322,건설사,294870
321,건설사(대형),011160
037,건자재,002380
037,건자재,039020
037,건자재,108670
037,건자재,079430
037,건자재,025900
037,건자재,011090
037,건자재,009240
037,건자재,171120
037,건자재,000180
037,건자재,002820
037,건자재,025750
037,건자재,183190
037,건자재,003410
037,건자재,004980
037,건자재,010780
037,건자재,066130
037,건자재,007210
037,건자재,018310
037,건자재,014280
037,건자재,008250
037,건자재,005750
037,건자재,192390
037,건자재,090410
037,건자재,037070
037,건자재,000860
037,건자재,006050
037,건자재,000320
037,건자재,006570
037,건자재,003580
037,건자재,006920
037,건자재,014580
037,건자재,004740
037,건자재,079650
037,건자재,022220
037,건자재,050760
037,건자재,900180
037,건자재,023410
037,건자재,007110
037,건자재,083660
037,건자재,101670
037,건자재,016800
037,건자재,035200
037,건자재,004590
037,건자재,004090
037,건자재,002000
037,건자재,060560
036,건축/인테리어,066620
036,건축/인테리어,020710
036,건축/인테리어,002380
036,건축/인테리어,039020
036,건축/인테리어,025750
036,건축/인테리어,037440
036,건축/인테리어,009240
036,건축/인테리어,025900
036,건축/인테리어,171120
014,게임,036570
014,게임,052790
014,게임,052190
014,게임,023770
014,게임,069080
014,게임,095660
014,게임,078340
014,게임,058630
014,게임,067000
014,게임,041140
014,게임,047560
014,게임,101730
014,게임,063080
014,게임,112040
014,게임,035420
014,게임,030350
014,게임,050120
014,게임,035620
014,게임,066270
014,게임,064260
014,게임,042420
014,게임,130960
014,게임,052770
014,게임,057680
014,게임,123420
014,게임,181710
014,게임,067160
014,게임,037340
014,게임,047080
014,게임,194480
014,게임,194510
014,게임,060240
014,게임,043710
014,게임,192080
014,게임,293490
014,게임,205500
014,게임,207760
014,게임,251270
014,게임,950180
014,게임,225570
014,게임,263750
014,게임,193250
014,게임,299910
014,게임,201490
014,게임,217270
014,게임,348030
014,게임,259960
014,게임,950190
915,고령화사회,049180
915,고령화사회,039200
915,고령화사회,067170
915,고령화사회,115480
915,고령화사회,052260
915,고령화사회,005250
915,고령화사회,032850
915,고령화사회,032620
915,고령화사회,033230
915,고령화사회,100700
368,골프용품/의류,308100
368,골프용품/의류,081660
368,골프용품/의류,215000
368,골프용품/의류,019010
368,골프용품/의류,121440
368,골프용품/의류,110790
368,골프용품/의류,025980
368,골프용품/의류,122450
368,골프용품/의류,111710
368,골프용품/의류,070960
368,골프용품/의류,365900
631,공기청정기,016920
631,공기청정기,067170
631,공기청정기,002700
631,공기청정기,092190
631,공기청정기,284740
631,공기청정기,071460
631,공기청정기,044340
631,공기청정기,058610
631,공기청정기,352700
631,공기청정기,045520
631,공기청정기,021240
966,공작기계,101680
966,공작기계,011210
966,공작기계,000850
966,공작기계,010660
966,공작기계,095190
966,공작기계,025890
966,공작기계,003570
966,공작기계,019210
966,공작기계,047400
966,공작기계,089140
966,공작기계,009160
966,공작기계,004380
966,공작기계,099440
966,공작기계,045890
966,공작기계,100660
966,공작기계,195990
966,공작기계,141070
805,관이음쇠,023160
805,관이음쇠,014620
805,관이음쇠,013030
805,관이음쇠,095300
805,관이음쇠,086670
805,관이음쇠,073640
805,관이음쇠,105740
981,광고,230360
981,광고,321820
981,광고,236810
981,광고,237820
981,광고,048550
981,광고,263700
981,광고,216050
981,광고,214270
981,광고,127710
981,광고,214320
981,광고,089600
981,광고,051160
981,광고,123570
981,광고,037270
981,광고,010470
981,광고,035000
981,광고,030000
045,광통신,051980
045,광통신,056360
045,광통신,069540
045,광통신,078070
045,광통신,033790
045,광통신,035460
045,광통신,032500
045,광통신,051390
045,광통신,022100
045,광통신,039560
045,광통신,006260
045,광통신,010170
045,광통신,014820
045,광통신,091440
045,광통신,218410
045,광통신,264450
090,교육,053290
090,교육,068930
090,교육,057030
090,교육,072870
090,교육,019680
090,교육,067280
090,교육,020710
090,교육,040420
090,교육,068290
090,교육,096240
090,교육,036000
090,교육,033110
090,교육,095720
090,교육,100220
090,교육,015020
090,교육,134060
090,교육,035290
090,교육,060240
090,교육,032800
090,교육,133750
090,교육,215200
090,교육,289010
090,교육,225330
998,구리,006260
998,구리,103140
998,구리,025820
998,구리,012800
998,구리,000670
998,구리,010130
998,구리,021050
348,구충제,260660
348,구충제,017180
348,구충제,086060
348,구충제,061250
348,구충제,052670
348,구충제,034940
348,구충제,019170
047,국가재난,039980
047,국가재난,149940
047,국가재난,033540
047,국가재난,099830
119,그래핀,064760
119,그래핀,005290
119,그래핀,059100
119,그래핀,012450
119,그래핀,027580
119,그래핀,078130
128,그린홈,039020
128,그린홈,009450
128,그린홈,040160
128,그린홈,079000
128,그린홈,108670
128,그린홈,002380
128,그린홈,033100
128,그린홈,009830
128,그린홈,010120
128,그린홈,095910
128,그린홈,044340
128,그린홈,037440
144,근거리통신망,052400
144,근거리통신망,089850
144,근거리통신망,091700
144,근거리통신망,070300
144,근거리통신망,005930
144,근거리통신망,030200
144,근거리통신망,017670
144,근거리통신망,089010
144,근거리통신망,038680
144,근거리통신망,065450
144,근거리통신망,060230
144,근거리통신망,040160
144,근거리통신망,096690
144,근거리통신망,088800
144,근거리통신망,224110
144,근거리통신망,038620
144,근거리통신망,052710
902,금,037950
902,금,022220
902,금,003160
902,금,010130
902,금,007460
924,급속충전,002230
924,급속충전,080530
924,급속충전,047310
318,기계,042670
318,기계,034020
318,기계,009540
318,기계,041440
318,기계,036890
318,기계,017800
318,기계,077970
318,기계,044490
318,기계,053660
318,기계,044060
318,기계,067990
318,기계,145210
318,기계,195990
318,기계,012200
318,기계,014200
318,기계,900070
318,기계,092440
318,기계,051490
318,기계,058730
318,기계,085910
318,기계,089140
318,기계,126870
318,기계,015590
318,기계,000490
318,기계,008830
318,기계,015230
318,기계,002900
318,기계,104460
318,기계,109860
318,기계,090360
318,기계,051170
318,기계,141070
318,기계,083650
318,기계,086670
318,기계,054540
318,기계,073640
318,기계,004380
318,기계,100660
318,기계,014620
318,기계,017550
318,기계,084180
318,기계,099440
318,기계,138070
318,기계,007820
318,기계,060310
318,기계,050860
318,기계,019990
318,기계,009160
318,기계,043340
318,기계,071670
318,기계,095300
318,기계,036560
318,기계,019210
318,기계,101170
318,기계,017370
318,기계,105840
318,기계,049800
318,기계,900130
318,기계,074610
318,기계,095190
318,기계,078940
318,기계,147830
318,기계,016920
318,기계,024880
318,기계,049430
318,기계,019770
318,기계,023160
318,기계,033540
318,기계,119500
318,기계,053160
318,기계,044780
318,기계,101680
318,기계,011700
318,기계,039610
318,기계,010660
318,기계,010240
318,기계,264660
318,기계,105740
318,기계,010400
318,기계,317850
318,기계,241560
318,기계,148140
318,기계,267270
932,난방기,009450
932,난방기,008470
932,난방기,037070
932,난방기,117580
932,난방기,002700
283,남-북-러 가스관사업,100090
283,남-북-러 가스관사업,008420
283,남-북-러 가스관사업,306200
283,남-북-러 가스관사업,095190
283,남-북-러 가스관사업,105740
283,남-북-러 가스관사업,085310
283,남-북-러 가스관사업,008970
283,남-북-러 가스관사업,026940
283,남-북-러 가스관사업,017480
283,남-북-러 가스관사업,060380
283,남-북-러 가스관사업,005010
283,남-북-러 가스관사업,044060
283,남-북-러 가스관사업,071090
283,남-북-러 가스관사업,048470
283,남-북-러 가스관사업,039610
170,남북경협,000720
170,남북경협,011760
170,남북경협,011200
170,남북경협,002100
170,남북경협,025860
170,남북경협,001550
170,남북경협,000830
170,남북경협,005250
170,남북경협,003800
170,남북경협,024950
170,남북경협,001470
170,남북경협,026040
170,남북경협,049630
170,남북경협,009270
170,남북경협,025980
170,남북경협,033340
170,남북경협,001840
170,남북경협,017800
170,남북경협,005110
170,남북경협,045390
170,남북경협,064350
171,내비게이션,084730
171,내비게이션,038950
171,내비게이션,012330
171,내비게이션,161570
171,내비게이션,056000
171,내비게이션,064960
171,내비게이션,087260
171,내비게이션,060570
088,냉방기,002700
088,냉방기,067170
088,냉방기,377460
088,냉방기,071460
210,네트워크장비,039560
210,네트워크장비,040670
210,네트워크장비,033320
210,네트워크장비,038680
210,네트워크장비,094860
210,네트워크장비,046110
210,네트워크장비,042500
210,네트워크장비,033230
210,네트워크장비,051980
210,네트워크장비,056360
210,네트워크장비,069540
210,네트워크장비,078070
210,네트워크장비,031820
210,네트워크장비,040160
210,네트워크장비,049480
210,네트워크장비,170790
210,네트워크장비,065570
210,네트워크장비,026260
210,네트워크장비,138080
210,네트워크장비,200230
210,네트워크장비,187220
210,네트워크장비,189300
172,농업,025860
172,농업,001390
172,농업,001550
172,농업,004000
172,농업,006380
172,농업,097870
172,농업,054050
172,농업,002100
172,농업,050860
172,농업,002900
172,농업,000490
172,농업,119500
172,농업,007590
172,농업,053980
172,농업,060590
172,농업,035810
172,농업,003080
172,농업,069260
172,농업,006980
172,농업,025880
172,농업,154030
172,농업,186230
172,농업,011500
172,농업,016790
172,농업,290380
172,농업,005860
993,뇌질환,016580
993,뇌질환,000640
993,뇌질환,002620
993,뇌질환,069620
993,뇌질환,001060
993,뇌질환,060590
993,뇌질환,039200
993,뇌질환,065650
993,뇌질환,085660
993,뇌질환,220100
993,뇌질환,004310
993,뇌질환,208370
993,뇌질환,175250
993,뇌질환,170900
993,뇌질환,003850
993,뇌질환,002800
993,뇌질환,268600
993,뇌질환,052260
993,뇌질환,017180
993,뇌질환,078160
993,뇌질환,326030
993,뇌질환,082270
993,뇌질환,007390
993,뇌질환,087010
993,뇌질환,284620
993,뇌질환,298380
993,뇌질환,014570
993,뇌질환,285130
993,뇌질환,249420
993,뇌질환,003000
054,닭고기,024660
054,닭고기,027740
054,닭고기,088910
054,닭고기,136480
054,닭고기,035810
054,닭고기,003380
054,닭고기,195500
054,닭고기,290720
054,닭고기,066360
054,닭고기,339770
350,대체에너지,018000
350,대체에너지,003580
350,대체에너지,033500
350,대체에너지,047050
350,대체에너지,036460
350,대체에너지,004690
350,대체에너지,024800
350,대체에너지,003010
350,대체에너지,128820
963,대체육,004000
963,대체육,027410
963,대체육,041910
963,대체육,048530
963,대체육,044480
963,대체육,248170
963,대체육,006880
137,데크플레이트,090410
137,데크플레이트,038010
137,데크플레이트,192390
137,데크플레이트,058730
174,도시가스,004690
174,도시가스,017390
174,도시가스,015360
174,도시가스,012320
174,도시가스,015350
174,도시가스,008020
174,도시가스,034590
174,도시가스,016710
174,도시가스,071320
174,도시가스,053050
174,도시가스,117580
174,도시가스,036460
174,도시가스,267290
174,도시가스,018670
175,도시재생사업,000720
175,도시재생사업,006360
175,도시재생사업,047040
175,도시재생사업,000830
175,도시재생사업,012630
175,도시재생사업,000210
175,도시재생사업,002990
175,도시재생사업,003070
175,도시재생사업,004960
175,도시재생사업,005960
175,도시재생사업,037440
175,도시재생사업,009410
175,도시재생사업,011160
175,도시재생사업,013580
175,도시재생사업,028050
175,도시재생사업,069140
192,돼지고기,027710
192,돼지고기,036580
192,돼지고기,001680
192,돼지고기,195500
192,돼지고기,073560
806,드론,223310
806,드론,033320
806,드론,106520
806,드론,003490
806,드론,000120
806,드론,010820
806,드론,126870
806,드론,051380
806,드론,076610
806,드론,097520
806,드론,177350
806,드론,033110
806,드론,306620
806,드론,178780
806,드론,005870
806,드론,065450
083,디지털방송,028080
083,디지털방송,078890
083,디지털방송,064240
083,디지털방송,058220
083,디지털방송,057880
083,디지털방송,115160
064,디지털음원,016170
064,디지털음원,041510
064,디지털음원,043610
064,디지털음원,053110
064,디지털음원,104200
149,라면,004370
149,라면,003230
149,라면,007310
040,라이파이,069540
040,라이파이,091440
040,라이파이,011690
040,라이파이,109080
040,라이파이,023800
040,라이파이,037330
066,로봇,010820
066,로봇,032820
066,로봇,054630
066,로봇,053350
066,로봇,056080
066,로봇,033110
066,로봇,090710
066,로봇,051170
066,로봇,099440
066,로봇,090360
066,로봇,094940
066,로봇,141070
066,로봇,060280
066,로봇,108860
066,로봇,277810
066,로봇,098460
066,로봇,052020
066,로봇,317830
066,로봇,004380
066,로봇,108490
066,로봇,270660
066,로봇,388720
066,로봇,117730
066,로봇,012450
066,로봇,059270
066,로봇,215100
066,로봇,058610
080,리츠,034830
080,리츠,145270
080,리츠,008020
080,리츠,140910
080,리츠,338100
080,리츠,019300
080,리츠,204210
080,리츠,293940
080,리츠,210980
080,리츠,395400
080,리츠,088260
080,리츠,330590
080,리츠,417310
080,리츠,317400
582,마리화나(대마) 관련주,039230
582,마리화나(대마) 관련주,052420
582,마리화나(대마) 관련주,214310
582,마리화나(대마) 관련주,900100
068,마스크/손세척,045060
068,마스크/손세척,044820
068,마스크/손세척,014100
068,마스크/손세척,018120
068,마스크/손세척,001060
068,마스크/손세척,078140
068,마스크/손세척,083550
068,마스크/손세척,065950
068,마스크/손세척,045520
068,마스크/손세척,102280
068,마스크/손세척,228670
068,마스크/손세척,002070
068,마스크/손세척,294140
068,마스크/손세척,352700
068,마스크/손세척,012690
118,마이크로LED,214310
118,마이크로LED,017900
118,마이크로LED,089890
118,마이크로LED,066310
118,마이크로LED,062860
118,마이크로LED,046890
118,마이크로LED,143540
118,마이크로LED,038060
306,메르스바이러스,018620
306,메르스바이러스,044960
306,메르스바이러스,106190
306,메르스바이러스,038070
306,메르스바이러스,009420
306,메르스바이러스,007370
306,메르스바이러스,072020
306,메르스바이러스,052670
306,메르스바이러스,002630
306,메르스바이러스,014570
306,메르스바이러스,005500
306,메르스바이러스,011000
306,메르스바이러스,003060
306,메르스바이러스,001340
306,메르스바이러스,215380
689,메타버스,171090
689,메타버스,089890
689,메타버스,206560
689,메타버스,291230
689,메타버스,094360
689,메타버스,086960
689,메타버스,289220
689,메타버스,150840
689,메타버스,109080
689,메타버스,217270
689,메타버스,059120
689,메타버스,377030
689,메타버스,041510
689,메타버스,299900
689,메타버스,347860
689,메타버스,276040
689,메타버스,036570
689,메타버스,054620
689,메타버스,352820
689,메타버스,035420
689,메타버스,303530
689,메타버스,122870
106,면세점 관련주,008770
106,면세점 관련주,023530
106,면세점 관련주,004170
106,면세점 관련주,069960
106,면세점 관련주,950170
557,면역항암제,950220
557,면역항암제,298380
557,면역항암제,321550
557,면역항암제,299660
557,면역항암제,031390
557,면역항암제,083640
557,면역항암제,235980
557,면역항암제,174900
557,면역항암제,033180
557,면역항암제,314130
557,면역항암제,263050
557,면역항암제,003520
557,면역항암제,323990
557,면역항암제,144510
557,면역항암제,009420
557,면역항암제,084990
557,면역항암제,085660
557,면역항암제,001540
557,면역항암제,052020
557,면역항암제,215600
557,면역항암제,095700
557,면역항암제,083790
557,면역항암제,000100
557,면역항암제,170900
557,면역항암제,115180
557,면역항암제,308080
557,면역항암제,182400
557,면역항암제,086890
254,모바일솔루션,065440
254,모바일솔루션,039290
254,모바일솔루션,100030
254,모바일솔루션,094480
254,모바일솔루션,089850
254,모바일솔루션,041020
254,모바일솔루션,064260
254,모바일솔루션,051160
254,모바일솔루션,086960
254,모바일솔루션,064800
254,모바일솔루션,290510
254,모바일솔루션,079970
254,모바일솔루션,115610
254,모바일솔루션,039560
254,모바일솔루션,065370
254,모바일솔루션,078000
254,모바일솔루션,072130
254,모바일솔루션,153460
254,모바일솔루션,108860
254,모바일솔루션,042000
254,모바일솔루션,139670
255,모바일이코노미,057030
255,모바일이코노미,039290
255,모바일이코노미,018700
255,모바일이코노미,041020
255,모바일이코노미,030520
255,모바일이코노미,189690
255,모바일이코노미,068290
255,모바일이코노미,214180
255,모바일이코노미,020120
255,모바일이코노미,263720
255,모바일이코노미,207760
255,모바일이코노미,208860
255,모바일이코노미,046440
255,모바일이코노미,035420
255,모바일이코노미,053110
255,모바일이코노미,078340
255,모바일이코노미,032540
255,모바일이코노미,054920
255,모바일이코노미,017670
255,모바일이코노미,063080
255,모바일이코노미,040300
255,모바일이코노미,057680
255,모바일이코노미,030200
255,모바일이코노미,104200
255,모바일이코노미,043610
255,모바일이코노미,035720
255,모바일이코노미,064260
255,모바일이코노미,108860
255,모바일이코노미,042420
255,모바일이코노미,036030
255,모바일이코노미,075130
320,목재,002820
320,목재,000180
320,목재,008250
320,목재,039020
320,목재,025750
013,무선충전,061040
013,무선충전,043590
013,무선충전,089010
013,무선충전,054210
013,무선충전,079960
013,무선충전,012340
013,무선충전,009150
013,무선충전,004710
013,무선충전,052710
013,무선충전,357580
138,미디어,086980
138,미디어,034120
138,미디어,130960
138,미디어,089600
138,미디어,047820
138,미디어,068290
138,미디어,046390
138,미디어,002420
138,미디어,115570
138,미디어,039670
138,미디어,066790
138,미디어,037560
